"code	url	creator	created_t	created_datetime	last_modified_t	last_modified_datetime	last_modified_by	last_updated_t	last_updated_datetime	product_name	abbreviated_product_name	generic_name	quantity	packaging	packaging_tags	packaging_en	packaging_text	brands	brands_tags	categories	categories_tags	categories_en	origins	origins_tags	origins_en	manufacturing_places	manufacturing_places_tags	labels	labels_tags	labels_en	emb_codes	emb_codes_tags	first_packaging_code_geo	cities	cities_tags	purchase_places	stores	countries	countries_tags	countries_en	ingredients_text	ingredients_tags	ingredients_analysis_tags	allergens	allergens_en	traces	traces_tags	traces_en	serving_size	serving_quantity	no_nutrition_data	additives_n	additives	additives_tags	additives_en	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	food_groups	food_groups_tags	food_groups_en	states	states_tags	states_en	brand_owner	ecoscore_score	ecoscore_grade	nutrient_levels_tags	product_quantity	owner	data_quality_errors_tags	unique_scans_n	popularity_tags	completeness	last_image_t	last_image_datetime	main_category	main_category_en	image_url	image_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	butyric-acid_100g	caproic-acid_100g	caprylic-acid_100g	capric-acid_100g	lauric-acid_100g	myristic-acid_100g	palmitic-acid_100g	stearic-acid_100g	arachidic-acid_100g	behenic-acid_100g	lignoceric-acid_100g	cerotic-acid_100g	montanic-acid_100g	melissic-acid_100g	unsaturated-fat_100g	monounsaturated-fat_100g	omega-9-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	alpha-linolenic-acid_100g	eicosapentaenoic-acid_100g	docosahexaenoic-acid_100g	linoleic-acid_100g	arachidonic-acid_100g	gamma-linolenic-acid_100g	dihomo-gamma-linolenic-acid_100g	oleic-acid_100g	elaidic-acid_100g	gondoic-acid_100g	mead-acid_100g	erucic-acid_100g	nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	added-sugars_100g	sucrose_100g	glucose_100g	fructose_100g	lactose_100g	maltose_100g	maltodextrins_100g	starch_100g	polyols_100g	erythritol_100g	fiber_100g	soluble-fiber_100g	insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	added-salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	fruits-vegetables-nuts-estimate-from-ingredients_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g	sulphate_100g	nitrate_100g	acidity_100g";
"0000000018418	http://world-en.openfoodfacts.org/product/0000000018418/wasabi-tamari-almonds-sunridge	usda-ndb-import	1489055714	2017-03-09T10:35:14Z	1489055714	2017-03-09T10:35:14Z	usda-ndb-import	1707490065	2024-02-09T14:47:45Z	Wasabi Tamari Almonds								Sunridge	sunridge																			United States	en:united-states	United States	Almonds, wasabi spice (salt, rice flour, evaporated cane juice, onion powder, spice extracts, horseradish powder, yeast extract, dried parsley, spice, garlic powder, citric acid), tamari shoyu sauce (water, soybeans, salt, wheat)	en:almond,en:nut,en:tree-nut,en:wasabi-spice,en:tamari-shoyu-sauce,en:salt,en:rice-flour,en:flour,en:rice,en:evaporated-cane-juice,en:sugarcane,en:sugarcane-juice,en:onion,en:vegetable,en:root-vegetable,en:onion-family-vegetable,en:spice-extract,en:condiment,en:spice,en:horseradish,en:yeast-extract,en:yeast,en:parsley,en:herb,en:leaf-vegetable,en:garlic,en:e330,en:water,en:soya-bean,en:legume,en:pulse,en:soya,en:wheat,en:cereal	en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown						30 g (30 g)	30		1		en:e330	E330 - Citric acid		unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												533	2230		46.67	3.33																																				23.33	3.33											10			20				2.032		0.8128																					0.2		0.0036																81.458																	";
"0000000018449	http://world-en.openfoodfacts.org/product/0000000018449/organic-medium-shredded-coconut-unfi	usda-ndb-import	1489055683	2017-03-09T10:34:43Z	1545997202	2018-12-28T11:40:02Z	teolemon	1707490065	2024-02-09T14:47:45Z	Organic Medium Shredded Coconut								Unfi	unfi									Organic	en:organic	Organic								United States	en:united-states	United States	Organic coconut	en:coconut,en:fruit	en:palm-oil-free,en:vegan,en:vegetarian						30 g (0.25 cup)	30		0					unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												533	2230		30	26.67																																				53.33	6.67											6.7			6.67													0.004																0.0024																100																	";
"0000000018456	http://world-en.openfoodfacts.org/product/0000000018456/organic-red-quinoa-pcc	usda-ndb-import	1489055718	2017-03-09T10:35:18Z	1545997202	2018-12-28T11:40:02Z	teolemon	1707490065	2024-02-09T14:47:45Z	Organic Red Quinoa								Pcc	pcc									Organic	en:organic	Organic								United States	en:united-states	United States	Organic red quinoa	en:red-quinoa,en:plant,en:quinoa	en:palm-oil-free,en:vegan,en:vegetarian						45 g (0.25 cup)	45		0					unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												356	1490		6.67																																					64.44	11.11											8.9			13.33				0.01016		0.004064																					0.044		0.0052																0																	";
"0000000018500	http://world-en.openfoodfacts.org/product/0000000018500/dark-chocolate-coconut-chews-sunridge	usda-ndb-import	1489055650	2017-03-09T10:34:10Z	1489055650	2017-03-09T10:34:10Z	usda-ndb-import	1707490066	2024-02-09T14:47:46Z	Dark Chocolate Coconut Chews								Sunridge	sunridge																			United States	en:united-states	United States	Coconut bar (coconut, brown rice syrup), dark chocolate coating (unsweetened chocolate, dehydrated cane juice, cocoa butter, soy lecithin [as an emulsifier], natural vanilla).	en:coconut-bar,en:dark-chocolate-coating,en:coconut,en:fruit,en:brown-rice-syrup,en:added-sugar,en:disaccharide,en:rice-syrup,en:chocolate,en:sugarcane-juice,en:sugarcane,en:cocoa-butter,en:plant,en:cocoa,en:soya-lecithin,en:e322,en:e322i,en:natural-vanilla,en:vanilla,en:emulsifier	en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown						40 g (40 g)	40		1		en:e322,en:e322i	E322 - Lecithins,E322i - Lecithin		unknown	4	unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												500	2092		35	25																																				52.5	37.5											7.5			5				0.127		0.0508																							0.0018																50																	";
"0000000018517	http://world-en.openfoodfacts.org/product/0000000018517/seventh-heaven-organic-trail-mix-grizzlies	usda-ndb-import	1489055704	2017-03-09T10:35:04Z	1545997203	2018-12-28T11:40:03Z	teolemon	1707490066	2024-02-09T14:47:46Z	Seventh Heaven Organic Trail Mix								Grizzlies	grizzlies									Organic	en:organic	Organic								United States	en:united-states	United States	Organic semi-sweet chocolate chips (organic sugar, organic chocolate liquor, organic cocoa butter, soy lecithin, organic vanilla), organic pumpkin seeds, organic almonds, organic cranberries (sweetened with organic cane juice), organic raisins, organic coconut, organic sunflower seeds.	en:chocolate-chunk,en:chocolate,en:pumpkin-seed,en:vegetable,en:fruit-vegetable,en:seed,en:pumpkin,en:almond,en:nut,en:tree-nut,en:cranberry,en:fruit,en:raisin,en:berries,en:grape,en:coconut,en:sunflower-seed,en:plant,en:sunflower,en:sugar,en:added-sugar,en:disaccharide,en:cocoa-paste,en:cocoa,en:cocoa-butter,en:soya-lecithin,en:e322,en:e322i,en:vanilla,en:sugarcane-juice,en:sugarcane	en:palm-oil-free,en:vegan,en:vegetarian						28 g (0.25 cup)	28		1		en:e322,en:e322i	E322 - Lecithins,E322i - Lecithin		unknown	4	unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												500	2092		32.14	10.71																																				46.43	35.71											7.1			14.29								0.0004287																					0.00129																41.5178571428571																	";
"0000000018524	http://world-en.openfoodfacts.org/product/0000000018524/organic-unsweetened-granola-cinnamon-almond-new-england-naturals	usda-ndb-import	1489055720	2017-03-09T10:35:20Z	1545997203	2018-12-28T11:40:03Z	teolemon	1707490066	2024-02-09T14:47:46Z	Organic Unsweetened Granola, Cinnamon Almond								New England Naturals	new-england-naturals									Organic	en:organic	Organic								United States	en:united-states	United States	Organic whole rolled oates, organic raisins, organic expeller pressed canola oil, organic flax seed, organic corn meal, organic almonds, organic coconut, organic cinnamon, salt.	en:whole-rolled-oates,en:raisin,en:fruit,en:berries,en:grape,en:canola-oil,en:oil-and-fat,en:vegetable-oil-and-fat,en:rapeseed-oil,en:flax-seed,en:seed,en:flax,en:cornmeal,en:cereal,en:corn,en:almond,en:nut,en:tree-nut,en:coconut,en:cinnamon,en:condiment,en:spice,en:salt	en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown						51 g (0.5 cup)	51		0					unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												451	1887		21.57	3.92																																				58.82	3.92											9.8			11.76				0.27432		0.109728																					0.078		0.00353																35.4166666666667																	";
"0000000018555	http://world-en.openfoodfacts.org/product/0000000018555/organic-blueberry-almond-granola-sunridge	usda-ndb-import	1489055709	2017-03-09T10:35:09Z	1545997203	2018-12-28T11:40:03Z	teolemon	1707490066	2024-02-09T14:47:46Z	Organic Blueberry Almond Granola								Sunridge	sunridge									Organic	en:organic	Organic								United States	en:united-states	United States	Organic rolled oats, organic evaporated cane juice, organic expeller pressed canola oil, organic raisins, organic apples, organic almonds, organic oat bran, organic blueberries, organic sunflower seeds.	en:oat-flakes,en:cereal,en:oat,en:evaporated-cane-juice,en:sugarcane,en:sugarcane-juice,en:canola-oil,en:oil-and-fat,en:vegetable-oil-and-fat,en:rapeseed-oil,en:raisin,en:fruit,en:berries,en:grape,en:apple,en:malaceous-fruit,en:almond,en:nut,en:tree-nut,en:oat-bran,en:blueberry,en:sunflower-seed,en:plant,en:seed,en:sunflower	en:palm-oil-free,en:vegan,en:vegetarian						55 g (0.5 cup)	55		0					unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												400	1674		9.09	0.91																																				70.91	29.09											7.3			10.91				0.04572		0.018288																					0.036		0.00262																21.1805555555556																	";
"0000000018562	http://world-en.openfoodfacts.org/product/0000000018562/sweeteners-demerara-turbinado-sugar-wholesome	usda-ndb-import	1489050462	2017-03-09T09:07:42Z	1489050462	2017-03-09T09:07:42Z	usda-ndb-import	1707490066	2024-02-09T14:47:46Z	Sweeteners, Demerara Turbinado Sugar								Wholesome,  Wholesome Sweeteners	wholesome,wholesome-sweeteners																			United States	en:united-states	United States	Raw cane demerara sugar.	en:raw-cane-demerara-sugar	en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown						4 g (1 tsp)	4		0					unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												375	1569																																							100	100																																																											0																	";
"0000000018579	http://world-en.openfoodfacts.org/product/0000000018579/aunt-maple-s-crunchy-granola-grizzlies	usda-ndb-import	1489055652	2017-03-09T10:34:12Z	1489055652	2017-03-09T10:34:12Z	usda-ndb-import	1707490066	2024-02-09T14:47:46Z	Aunt Maple's Crunchy Granola								Grizzlies	grizzlies																			United States	en:united-states	United States	Organic rolled oats, flame raisins, organic coconut chips, organic maple syrup, sunflower oil, walnuts, roasted diced almonds, wheat germ, honey, crunchy almond butter (dry roasted almonds), hazelnuts, almonds, organic ground cinnamon, organic vanilla extract.	en:oat-flakes,en:cereal,en:oat,en:flame-raisins,en:coconut-chips,en:fruit,en:coconut,en:maple-syrup,en:added-sugar,en:disaccharide,en:sunflower-oil,en:oil-and-fat,en:vegetable-oil-and-fat,en:vegetable-oil,en:walnut,en:nut,en:tree-nut,en:almond,en:wheat-germ,en:wheat,en:honey,en:crunchy-almond-butter,en:hazelnut,en:cinnamon,en:condiment,en:spice,en:vanilla-extract,en:plant,en:vanilla,en:dry-roasted-almonds	en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown						56 g (0.5 cup)	56		0					unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												500	2092		28.57	5.36																																				55.36	23.21											7.1			10.71																											0.107		0.00321																13.9421735491072																	";
"0000000018630	http://world-en.openfoodfacts.org/product/0000000018630/organic-coconut-chips-grizzlies	usda-ndb-import	1489055722	2017-03-09T10:35:22Z	1545997202	2018-12-28T11:40:02Z	teolemon	1707490066	2024-02-09T14:47:46Z	Organic Coconut Chips								Grizzlies	grizzlies									Organic	en:organic	Organic								United States	en:united-states	United States	Organic coconut.	en:coconut,en:fruit	en:palm-oil-free,en:vegan,en:vegetarian						100 g (100 g)	100		0					unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												660	2761		65	57																																				24	7											16			6				0.09398		0.037592							0.0018																0.00324																100																	";
"0000000018708	http://world-en.openfoodfacts.org/product/0000000018708/organic-black-beans-unfi	usda-ndb-import	1489055667	2017-03-09T10:34:27Z	1545997202	2018-12-28T11:40:02Z	teolemon	1707490066	2024-02-09T14:47:46Z	Organic Black Beans								Unfi	unfi									Organic	en:organic	Organic								United States	en:united-states	United States	Organic black beans	en:black-bean,en:vegetable,en:legume,en:pulse	en:palm-oil-free,en:vegan,en:vegetarian						45 g (0.25 cup)	45		0					unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												333	1393																																							62.22	2.22											24.4			22.22																											0.178		0.008																100																	";
"0000000018753	http://world-en.openfoodfacts.org/product/0000000018753/organic-whole-grain-emmer-farro-bluebird-grain	usda-ndb-import	1489055728	2017-03-09T10:35:28Z	1545997203	2018-12-28T11:40:03Z	teolemon	1707490066	2024-02-09T14:47:46Z	Organic Whole Grain Emmer Farro								Bluebird Grain	bluebird-grain									Organic	en:organic	Organic								United States	en:united-states	United States	Bluebird grain organic grain emmer farro	en:bluebird-grain-grain-emmer-farro	en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown						47 g (0.25 cup)	47		0					unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												362	1515		2.13																																					72.34												10.6			12.77																																													0																	";
"0000000018760	http://world-en.openfoodfacts.org/product/0000000018760/organic-hard-red-wheat-berries-bluebird-grain	usda-ndb-import	1489055708	2017-03-09T10:35:08Z	1545997203	2018-12-28T11:40:03Z	teolemon	1707490066	2024-02-09T14:47:46Z	Organic Hard Red Wheat Berries								Bluebird Grain	bluebird-grain									Organic	en:organic	Organic								United States	en:united-states	United States	Organic hard red wheat berries.	en:hard-red-wheat-berries	en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown						47 g (0.25 cup)	47		0					unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			unknown							0.4												319	1335		2.13																																					68.09												12.8			12.77																											0.043		0.00306																0																	";
